OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_12523	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Rickettsiaceae_1	Uncultured_275				0	0		0	0
OTU_2678	Bacteria_1	Gemmatimonadota_1	S0134_terrestrial_group_1							0	0	Bacteria_Gemmatimonadota	98.400	100
OTU_17213	Bacteria_1	Chloroflexi_1								0	0		0	0
OTU_8334	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Chloroflexaceae_1	Ffch7168_1				0	0		0	0
OTU_14286	Bacteria_1									0	0		0	0
OTU_12359	Bacteria_1	Sumerlaeota_1	Sumerlaeia_1	Sumerlaeales_1	Sumerlaeaceae_1	Sumerlaea_1				0	0		0	0
OTU_5481	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1	Uncultured_bacterium_1875				0	0		0	0
OTU_16824	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0	0		0	0
OTU_21873	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0	0		0	0
OTU_11292	Bacteria_1	Actinobacteriota_1	Actinobacteria_1							0	0		0	0
OTU_22859	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_6490	Bacteria_1									0	0		0	0
OTU_6889	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0	0		0	0
OTU_13762	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_19028	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Uncultured_285						0	0	Bacteria_Planctomycetota	99.200	100
OTU_16958	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Bd72br169_1	Uncultured_bacterium_2419					0	0		0	0
OTU_26978	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	97.200	100
OTU_8707	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Elsterales_1	Uncultured_143	Uncultured_acetobacteraceae_bacterium_6				0	0	Bacteria_Proteobacteria	99.200	100
OTU_4702	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Gemmata_1				0	0		0	0
OTU_22899	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_4317	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0	0		0	0
OTU_15117	Bacteria_1	Firmicutes_1	Clostridia_1	Clostridia_vadinBB60_group_1						0	0	Bacteria_Firmicutes	99.200	100
OTU_20406	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0	0		0	0
OTU_21154	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Subgroup_17_1						0	0	Bacteria_Acidobacteriota	99.200	100
OTU_4898	Bacteria_1	Entotheonellaeota_1	Entotheonellia_1	Entotheonellales_1	Entotheonellaceae_1					0	0		0	0
OTU_8977	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0	0	Chloroplast	100.000	100
OTU_18356	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0		0	0
OTU_1922	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Sm1a02_1				0	0		0	0
OTU_16457	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Persicitalea_1				0	0		0	0
OTU_19107	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1	Ruminococcaceae_1	Candidatus_soleaferrea_1				0	0	Bacteria_Firmicutes	97.200	100
OTU_1896	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Uncultured_181						0	0		0	0
OTU_20121	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1	Uncultured_182				0	0		0	0
OTU_10922	Bacteria_1									0	0		0	0
OTU_17653	Bacteria_1	Chloroflexi_1								0	0		0	0
OTU_7559	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0		0	0
OTU_6629	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Coxiellales_1	Coxiellaceae_1	Coxiella_1				0	0		0	0
OTU_16337	Bacteria_1	Firmicutes_1	Clostridia_1	Peptostreptococcales-tissierellales_1						0	0	Bacteria_Firmicutes	100.000	100
OTU_18866	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0	0		0	0
OTU_3941	Bacteria_1	Bacteroidota_1	Kapabacteria_1	Kapabacteriales_1						0	0		0	0
OTU_12575	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0	Bacteria_Planctomycetota	98.800	100
OTU_11455	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Acidiferrobacterales_1	Acidiferrobacteraceae_1	Sulfurifustis_1				0	0		0	0
OTU_6659	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0		0	0
OTU_4633	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_adlerbacteria_1						0	0		0	0
OTU_15968	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1	Ellin517_1				0	0	Bacteria_Verrucomicrobiota	98.745	96
OTU_5585	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1	Conexibacter_1				0	0	Bacteria_Actinobacteriota	98.000	100
OTU_2843	Bacteria_1	Gemmatimonadota_1	Longimicrobia_1	Longimicrobiales_1	Longimicrobiaceae_1					0	0		0	0
OTU_22409	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0	Bacteria_Planctomycetota	97.200	100
OTU_18724	Bacteria_1									0	0		0	0
OTU_15256	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_8513	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173					0	0		0	0
OTU_18698	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0	0		0	0
OTU_18129	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_11413	Bacteria_1	Firmicutes_1	Clostridia_1	Hungateiclostridiaceae_1						0	0		0	0
OTU_8925	Bacteria_1									0	0		0	0
OTU_16475	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Uncultured_83				0	0		0	0
OTU_13468	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Chloroflexaceae_1	Ffch7168_1				0	0		0	0
OTU_24545	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Babeliaceae_1					0	0	Bacteria_Dependentiae	97.571	99
OTU_23511	Bacteria_1									0	0		0	0
OTU_18165	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1					0	0		0	0
OTU_19185	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Gemmatimonas_1				0	0	Bacteria_Gemmatimonadota	97.600	100
OTU_11297	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_5238	Bacteria_1	Cyanobacteria_1	Vampirivibrionia_1	Vampirovibrionales_1	Uncultured_bacterium_2178					0	0		0	0
OTU_24346	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Pla1_lineage_1						0	0	Bacteria_Planctomycetota	98.800	100
OTU_3168	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Acidiferrobacterales_1	Acidiferrobacteraceae_1	Sulfurifustis_1				0	0		0	0
OTU_21042	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0	0	Bacteria_Verrucomicrobiota	99.600	100
OTU_25199	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1	Ruminococcaceae_1	Candidatus_soleaferrea_1				0	0		0	0
OTU_25082	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_4680	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Ardenticatenales_1	Ardenticatenaceae_1	Uncultured_180				0	0	Bacteria_Chloroflexi	97.200	100
OTU_12482	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	Litorilinea_1				0	0	Bacteria_Chloroflexi	98.406	100
OTU_18201	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0		0	0
OTU_2697	Bacteria_1									0	0		0	0
OTU_4363	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1	Uncultured_bacterium_841				0	0	Bacteria_Verrucomicrobiota	97.200	100
OTU_11011	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1	Fcps473_1				0	0		0	0
OTU_5744	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Tistrellales_1	Geminicoccaceae_1	Uncultured_303				0	0	Bacteria_Proteobacteria	99.200	100
OTU_24908	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Holosporales_1	Holosporaceae_1	Uncultured_164				0	0	Bacteria_Proteobacteria	99.600	100
OTU_22394	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0	Bacteria_Proteobacteria	97.200	100
OTU_25064	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Herpetosiphonaceae_1	Herpetosiphon_1				0	0		0	0
OTU_22730	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Xanthomonadaceae_1	Lysobacter_1				0	0	Bacteria_Proteobacteria	99.156	95
OTU_19309	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Uncultured_83				0	0		0	0
OTU_15305	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_8433	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0		0	0
OTU_16820	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_11922	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0	Bacteria_Bdellovibrionota	98.400	100
OTU_13566	Bacteria_1	Firmicutes_1	Bacilli_1	Alicyclobacillales_1	Alicyclobacillaceae_1	Alicyclobacillus_1				0	0		0	0
OTU_26939	Bacteria_1	Desulfobacterota_1	Desulfuromonadia_1	Geobacterales_1	Geobacteraceae_1					0	0	Bacteria_Desulfobacterota	97.600	100
OTU_8151	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0	0		0	0
OTU_25194	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Uncultured_132						0	0		0	0
OTU_17919	Bacteria_1	Deinococcota_1	Deinococci_1	Deinococcales_1	Trueperaceae_1	Truepera_1				0	0	Bacteria_Deinococcota	97.200	100
OTU_13646	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0		0	0
OTU_12848	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_19279	Bacteria_1	Proteobacteria_1								0	0		0	0
OTU_21812	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Anaeromyxobacteraceae_1	Anaeromyxobacter_1				0	0		0	0
OTU_20094	Bacteria_1									0	0		0	0
OTU_11516	Archaea_1	Nanoarchaeota_1	Nanoarchaeia_1	Woesearchaeales_1	Gw2011_gwc1_47_15_1					0	0		0	0
OTU_22722	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Streptosporangiales_1	Thermomonosporaceae_1	Actinomadura_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_24555	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0	0		0	0
OTU_4476	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0		0	0
OTU_10847	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1					0	0		0	0
OTU_4065	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_14246	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0	Bacteria_Proteobacteria	97.211	100
OTU_16165	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Streptosporangiales_1	Thermomonosporaceae_1					0	0		0	0
OTU_27007	Bacteria_1									0	0		0	0
OTU_8586	Bacteria_1	Acidobacteriota_1	Thermoanaerobaculia_1	Thermoanaerobaculales_1	Thermoanaerobaculaceae_1	Subgroup_10_1				0	0	Bacteria_Acidobacteriota	97.600	100
OTU_5373	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Microtrichaceae_1	Uncultured_190				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_22027	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Sm1a02_1				0	0		0	0
OTU_19325	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	97.200	100
OTU_6578	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0	0		0	0
OTU_9680	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Opitutales_1	Opitutaceae_1	Lacunisphaera_1				0	0	Bacteria_Verrucomicrobiota	98.000	100
OTU_9875	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_9433	Bacteria_1	Chloroflexi_1								0	0	Bacteria_Chloroflexi	97.200	100
OTU_9216	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Xiphinematobacteraceae_1	Candidatus_xiphinematobacter_1				0	0	Bacteria_Verrucomicrobiota	99.200	100
OTU_18781	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1					0	0		0	0
OTU_19199	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6G20_1						0	0		0	0
OTU_17657	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1	Candidatus_protochlamydia_1				0	0		0	0
OTU_15057	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	uncultured_58				0	0		0	0
OTU_12021	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_7128	Bacteria_1	Myxococcota_1	Polyangia_1	Blfdi19_1						0	0		0	0
OTU_19537	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Blastopirellula_1				0	0	Bacteria_Planctomycetota	98.000	100
OTU_4860	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Fimbriiglobus_1				0	0	Bacteria_Planctomycetota	98.400	100
OTU_23777	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_19078	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_19892	Bacteria_1	Chloroflexi_1	Tk10_1							0	0	Bacteria_Chloroflexi	97.200	100
OTU_8737	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0		0	0
OTU_19711	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Chlamydiaceae_1	Metagenome_501				0	0		0	0
OTU_14586	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0		0	0
OTU_7666	Bacteria_1	Myxococcota_1								0	0	Bacteria_Myxococcota	98.400	100
OTU_25967	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1						0	0		0	0
OTU_19951	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0	0		0	0
OTU_11650	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1	Neochlamydia_1				0	0		0	0
OTU_23396	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	98.333	96
OTU_6560	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_9893	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0		0	0
OTU_8107	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_20596	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	uncultured_58				0	0		0	0
OTU_23110	Bacteria_1	Chloroflexi_1	Tk10_1							0	0		0	0
OTU_7014	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	97.600	100
OTU_18919	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_26204	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Polyangiaceae_1	Pajaroellobacter_1				0	0		0	0
OTU_22426	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Cve6_1					0	0		0	0
OTU_18051	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1				0	0	Bacteria_Proteobacteria	98.805	100
OTU_16703	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Uncultured_83				0	0		0	0
OTU_7779	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Cytophagaceae_1	Sporocytophaga_1				0	0	Bacteria_Bacteroidota	98.400	100
OTU_15120	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Simkaniaceae_1	Uncultured_2				0	0		0	0
OTU_25142	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0		0	0
OTU_2445	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	99.600	100
OTU_6769	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_25139	Bacteria_1	Firmicutes_1	Clostridia_1	Clostridia_ucg-014_1						0	0	Bacteria_Firmicutes	97.200	100
OTU_18069	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173	Uncultured_bacterium_587				0	0		0	0
OTU_15296	Bacteria_1	Armatimonadota_1	Chthonomonadetes_1	Chthonomonadales_1	Chthonomonadaceae_1	Chthonomonas_1				0	0		0	0
OTU_2424	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Cytophagaceae_1	Sporocytophaga_1				0	0	Bacteria_Bacteroidota	98.400	100
OTU_12167	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Caldibacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_15645	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Xanthomonadaceae_1	Luteimonas_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_11443	Bacteria_1	Chloroflexi_1	Olb14_1							0	0		0	0
OTU_16762	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_14241	Bacteria_1	Firmicutes_1	Clostridia_1							0	0		0	0
OTU_21808	Bacteria_1	Elusimicrobiota_1	Elusimicrobia_1	Lineage_iv_1						0	0		0	0
OTU_18755	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	Blastocatellales_1	Blastocatellaceae_1	Blastocatella_1				0	0	Bacteria_Acidobacteriota	98.000	100
OTU_21863	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0	0		0	0
OTU_16084	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1	Candidatus_Protochlamydia_1				0	0		0	0
OTU_11010	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_12003	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Thermobacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_17348	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0	0		0	0
OTU_10858	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_6549	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1					0	0		0	0
OTU_157	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Leptolyngbyales_1	Leptolyngbyaceae_1					0	0		0	0
OTU_25121	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1						0	0	Bacteria_Proteobacteria	97.200	100
OTU_20293	Bacteria_1	Myxococcota_1	Polyangia_1							0	0		0	0
OTU_5399	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_kaiserbacteria_1						0	0		0	0
OTU_6151	Bacteria_1									0	0		0	0
OTU_18206	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0		0	0
OTU_19904	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0	0		0	0
OTU_26155	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	SM1A02_1				0	0		0	0
OTU_4800	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1							0	0		0	0
OTU_18771	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_19799	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	uncultured_77				0	0		0	0
OTU_15892	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_6874	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0	0	Bacteria_Planctomycetota	98.000	100
OTU_16736	Bacteria_1	Firmicutes_1	Bacilli_1	Alicyclobacillales_1	Alicyclobacillaceae_1	Alicyclobacillus_1	Alicyclobacillus_acidoterrestris_1			0	0	Bacteria_Firmicutes	100.000	100
OTU_11386	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0	Bacteria_Proteobacteria	98.406	100
OTU_19451	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_27058	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	Pyrinomonadales_1	Pyrinomonadaceae_1	Rb41_1				0	0	Bacteria_Acidobacteriota	97.600	100
OTU_11714	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_8782	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0	Bacteria_Planctomycetota	98.400	100
OTU_24046	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0	Bacteria_Bdellovibrionota	98.800	100
OTU_9998	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0	0	Mitochondria	98.400	100
OTU_6651	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Rickettsiaceae_1	Candidatus_megaira_1				0	0	Bacteria_Proteobacteria	97.600	100
OTU_5951	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0		0	0
OTU_10484	Bacteria_1									0	0		0	0
OTU_27040	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_19925	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	98.400	100
OTU_11668	Bacteria_1	Bacteroidota_1	Bacteroidia_1	SM1A07_1						0	0		0	0
OTU_23192	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1	Conexibacter_1				0	0	Bacteria_Actinobacteriota	98.000	100
OTU_22096	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Elsterales_1	Uncultured_143					0	0	Bacteria_Proteobacteria	97.211	100
OTU_20104	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Cve6_1					0	0		0	0
OTU_24153	Bacteria_1	Firmicutes_1	Clostridia_1	Lachnospirales_1	Lachnospiraceae_1					0	0		0	0
OTU_14076	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0	Bacteria_Chloroflexi	98.000	100
OTU_11007	Bacteria_1	Patescibacteria_1	Berkelbacteria_1	Uncultured_bacterium_285						0	0		0	0
OTU_13755	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Cve6_1	Uncultured_bacterium_3235				0	0		0	0
OTU_26370	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	B10-sb3a_1	Uncultured_bacterium_3604					0	0		0	0
