OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_5570	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis		0	0	Fungi	95.980	99
FOTU_643	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora			0	0	Fungi	96.739	92
FOTU_35	Fungi	Ascomycota							0	0		0	0
FOTU_1536	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	97.500	100
FOTU_113	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Myxocephala	Myxocephala albida		0	0	Fungi	96.500	100
FOTU_770	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylaria	Dactylaria dimorphospora		0	0	Fungi	95.050	100
FOTU_595	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica			0	0	Fungi	95.429	88
FOTU_346	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma radicina	Leptosphaeria_sp.|GLBRC475	99.371	80	Fungi	100.000	93
FOTU_1017	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae				0	0	Fungi	93.627	100
FOTU_4594	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0	Fungi	97.475	99
FOTU_776	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_159	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae			Epicoccum_nigrum|GLBRC213	100.000	93	Fungi	98.000	100
FOTU_407	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis		Coprinopsis_sp_	97.110	87	Fungi	98.370	92
FOTU_677	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	96.535	100
FOTU_261	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius			0	0	Fungi	96.020	100
FOTU_4268	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	93.085	94
FOTU_406	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	91.579	95
FOTU_4529	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0	Fungi	97.500	100
FOTU_1188	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	91.538	65
FOTU_4857	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0	Fungi	95.050	100
FOTU_253	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	95.109	92
FOTU_325	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Agrocybe	Agrocybe pediades		0	0	Fungi	97.849	92
FOTU_7471	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium globosum		0	0	Fungi	98.477	99
FOTU_777	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	90.526	95
FOTU_1616	Fungi	Chytridiomycota							0	0		0	0
FOTU_1148	Fungi	Ascomycota	Agaricomycetes						0	0	Fungi	84.713	76
FOTU_819	Fungi	Ascomycota	Sordariomycetes						0	0		0	0
FOTU_65	Mockk	Mockp	Mockc	Mocko	Mockf	Mockg		Mock_sp4	100.000	100	MockK	100.000	100
FOTU_452	Fungi								0	0	Fungi	99.500	100
FOTU_249	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales					0	0	Fungi	89.286	70
FOTU_278	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0	Fungi	96.500	100
FOTU_1012	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe			0	0	Fungi	93.264	97
FOTU_1932	Fungi	Ascomycota	Sordariomycetes	Sordariales	Incertae_sedis	Conlarium	Conlarium sp 		0	0	Fungi	99.500	100
FOTU_4302	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Mortierella_zonata_UDB0755512	98.500	100	Fungi	96.020	100
FOTU_666	Fungi	Basidiomycota	Agaricomycetes	Sebacinales					0	0	Fungi	89.313	65
FOTU_2497	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus			0	0	Fungi	97.990	99
FOTU_649	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria falcata		0	0	Fungi	87.368	95
FOTU_46	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina		0	0	Fungi	100.000	100
FOTU_362	Fungi								0	0	Fungi	96.644	74
FOTU_8288	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	97.030	99
FOTU_1835	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0	Fungi	96.250	80
FOTU_2350	Fungi	Chytridiomycota							0	0		0	0
FOTU_771	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 		0	0	Fungi	96.732	77
FOTU_483	Fungi	Ascomycota							0	0	Fungi	98.870	89
FOTU_109	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striaticonidium	Striaticonidium brachysporum	Myrothecium_cinctum|GLBRC259	99.408	84	Fungi	99.490	98
FOTU_88								Mock_sp6	100.000	100	MockK	100.000	100
FOTU_176	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae				0	0	Fungi	99.492	99
FOTU_107	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae				0	0	Fungi	100.000	77
FOTU_57	Fungi	Ascomycota	Sordariomycetes	Hypocreales				Fusarium_solani	99.500	100	Fungi	100.000	100
FOTU_256	Fungi	Ascomycota	Leotiomycetes	Helotiales				Leptodontidium_sp.|GLBRC230	100.000	88	Fungi	93.478	67
FOTU_474	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae				0	0	Fungi	94.241	96
FOTU_2408	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae				0	0	Fungi	89.109	100
FOTU_2097	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0	Fungi	96.535	100
FOTU_345	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala			0	0	Fungi	93.478	92
FOTU_3802	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae				0	0	Fungi	90.526	93
FOTU_422	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	100.000	79
FOTU_2531	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia americana		0	0	Fungi	96.500	100
FOTU_499	Fungi	Ascomycota							0	0	Fungi	93.035	100
FOTU_663	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	94.709	95
FOTU_1571	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	93.401	99
FOTU_576	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales					0	0	Fungi	93.035	100
FOTU_557	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	93.548	77
FOTU_532	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora livistonae		0	0	Fungi	99.459	93
FOTU_1065	Fungi	Ascomycota							0	0		0	0
FOTU_371	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria			0	0	Fungi	100.000	100
FOTU_2478	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_73	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	99.000	100
FOTU_185	Fungi								0	0	Fungi	100.000	77
FOTU_997	Fungi								0	0	Fungi	97.861	93
FOTU_27	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus		Pseudogymnoascus_pannorum|GLBRC338	99.435	89	Fungi	97.500	100
FOTU_7680	Fungi	Basidiomycota	Agaricomycetes	Cantharellales					0	0	Fungi	87.317	99
FOTU_505	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae				0	0	Fungi	93.500	100
FOTU_215	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Trichoderma_simmonsii_AF443917	99.482	96	Fungi	100.000	99
FOTU_333	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella exigua	Mortierella_exigua	99.482	96	Fungi	98.077	77
FOTU_7197	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae		0	0	Fungi	98.500	100
FOTU_436	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma			0	0	Fungi	88.835	97
FOTU_4732	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0	Fungi	97.500	99
FOTU_4306	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Mortierella_zonata_UDB0755512	97.015	100	Fungi	96.517	100
FOTU_718	Fungi	Ascomycota							0	0		0	0
FOTU_678	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			0	0	Fungi	99.502	100
FOTU_1321	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae				0	0	Fungi	97.015	100
FOTU_568	Fungi	Ascomycota							0	0	Fungi	97.541	61
FOTU_1679	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				0	0	Fungi	88.832	96
FOTU_720	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	95.977	87
FOTU_1218	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0	Fungi	93.035	100
FOTU_156	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Acremonium	Acremonium sp 		0	0	Fungi	99.500	100
FOTU_230	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus			0	0	Fungi	89.286	98
FOTU_3039	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	98.020	100
FOTU_1083	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_545	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0	Fungi	93.532	100
FOTU_42	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium			0	0	Fungi	100.000	100
FOTU_7574	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis				0	0	Fungi	94.624	93
FOTU_675	Fungi	Basidiomycota	Agaricomycetes	Auriculariales					0	0	Fungi	100.000	77
FOTU_527	Fungi	Ascomycota	Sordariomycetes						0	0	Fungi	95.122	100
FOTU_309	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Cyathus	Cyathus stercoreus		0	0	Fungi	99.500	100
FOTU_1232	Fungi								0	0		0	0
FOTU_58	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae				0	0		0	0
FOTU_927	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0	Fungi	94.444	99
FOTU_286	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			0	0	Fungi	98.500	100
FOTU_231	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	92.893	99
FOTU_1095	Fungi	Ascomycota							0	0	Fungi	99.187	62
FOTU_590	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Dictyosporium	Dictyosporium strelitziae		0	0	Fungi	98.985	98
FOTU_399	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	96.040	100
FOTU_4106	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	96.040	100
FOTU_598	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0		0	0
FOTU_130	Fungi								0	0	Fungi	100.000	100
FOTU_299	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae				0	0	Fungi	99.000	100
FOTU_2445	Fungi	Ascomycota							0	0		0	0
FOTU_1077	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Cadophora			0	0	Fungi	92.500	100
FOTU_560	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.263	95
FOTU_496	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium			0	0	Fungi	100.000	92
FOTU_708	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	95.918	97
FOTU_8374	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	96.482	99
FOTU_99	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Acremonium	Acremonium persicinum		0	0	Fungi	100.000	100
FOTU_6539	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	90.206	97
FOTU_361	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophomina	Macrophomina phaseolina	Macrophomina_phaseolina|GLBRC322	98.870	89	Fungi	99.482	97
FOTU_703	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Flagelloscypha	Flagelloscypha sp 		0	0	Fungi	95.105	72
FOTU_529	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Biappendiculispora	Biappendiculispora sp 		0	0	Fungi	98.010	100
FOTU_83	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae				0	0	Fungi	99.500	100
FOTU_7848	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	93.103	99
FOTU_152	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				0	0	Fungi	98.507	100
FOTU_472	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Plectania	Plectania melastoma		0	0	Fungi	99.500	100
FOTU_4663	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_197	Fungi								0	0		0	0
FOTU_686	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae				0	0	Fungi	96.517	100
FOTU_50	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola grisea		0	0	Fungi	100.000	100
FOTU_63	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Alternaria_infectoria|GLBRC249	100.000	94	Fungi	100.000	100
FOTU_1049	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae				0	0	Fungi	85.207	83
FOTU_7666	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus			0	0	Fungi	94.554	99
FOTU_615	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae				0	0	Fungi	99.500	100
FOTU_2266	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus			0	0	Fungi	98.485	99
FOTU_379	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	97.015	100
FOTU_429	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia americana		0	0	Fungi	100.000	100
FOTU_624	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae				0	0	Fungi	96.373	97
FOTU_571	Fungi	Ascomycota							0	0	Fungi	92.462	99
FOTU_192	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium salamorum		0	0	Fungi	99.500	100
FOTU_11149	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	96.914	81
FOTU_438	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Incertae_sedis	Pseudorobillarda	Pseudorobillarda phragmitis		0	0	Fungi	95.385	98
FOTU_47	Fungi								0	0	Fungi	99.500	100
FOTU_3333	Fungi	Chytridiomycota							0	0		0	0
FOTU_2201	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp 		0	0	Fungi	94.595	81
FOTU_6527	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	95.455	99
FOTU_372	Fungi								0	0		0	0
FOTU_639	Fungi	Ascomycota	Pezizomycetes	Pezizales					0	0		0	0
FOTU_834	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.825	95
FOTU_470	Choanoflagellozoa	Choanoflagellata	Incertae_sedis	Choanoflagellida					0	0	Choanoflagellozoa	84.434	100
FOTU_448	Fungi	Ascomycota							0	0		0	0
FOTU_580	Rhizaria	Cercozoa							0	0	Rhizaria	94.286	84
FOTU_822	Fungi	Ascomycota							0	0		0	0
FOTU_1015	Fungi	Ascomycota							0	0	Fungi	96.000	100
FOTU_535	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.335	95
FOTU_411	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	Sphaerobolus	Sphaerobolus ingoldii		0	0	Fungi	99.497	99
FOTU_948	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales					0	0	Fungi	93.204	100
FOTU_317	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae				0	0	Fungi	100.000	100
FOTU_4111	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	96.040	100
FOTU_6650	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	94.872	95
FOTU_1106	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia frigida		0	0	Fungi	99.459	92
FOTU_102	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Roussoella			0	0	Fungi	98.500	100
FOTU_996	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	90.052	95
FOTU_1220	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	Ophiosphaerella sp 		0	0	Fungi	98.315	89
FOTU_316	Fungi								0	0	Fungi	91.139	79
FOTU_1375	Fungi	Ascomycota							0	0		0	0
FOTU_8116	Fungi	Ascomycota							0	0	Fungi	96.939	98
FOTU_1178	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	Pseudophialophora schizachyrii		0	0	Fungi	92.000	100
FOTU_310	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0	Fungi	95.025	100
FOTU_354	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta sp 		0	0	Fungi	99.500	100
FOTU_729	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae				0	0	Fungi	96.500	100
FOTU_721	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala			0	0	Fungi	96.875	80
FOTU_714	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	97.326	94
FOTU_613	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus			0	0	Fungi	87.255	100
FOTU_939	Fungi								0	0	Fungi	100.000	100
FOTU_271	Fungi	Ascomycota							0	0	Fungi	97.970	98
FOTU_817									0	0		0	0
FOTU_724	Fungi	Basidiomycota	Agaricomycetes	Auriculariales					0	0	Fungi	91.558	77
FOTU_1096	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	94.675	84
FOTU_616	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma		Phoma_sp.|GLBRC310	100.000	81	Fungi	96.000	100
FOTU_2276	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_1154	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				0	0	Fungi	99.000	100
FOTU_2494	Fungi	Ascomycota							0	0		0	0
FOTU_2289	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				0	0	Fungi	92.574	100
FOTU_1124	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0		0	0
FOTU_4178	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae				0	0	Fungi	96.500	100
FOTU_2969	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_531	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				0	0	Fungi	97.906	96
FOTU_129	Choanoflagellozoa	Choanoflagellata	Incertae_sedis	Choanoflagellida					0	0	Choanoflagellozoa	84.211	100
FOTU_1553	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	98.000	100
FOTU_1521	Fungi	Ascomycota							0	0		0	0
FOTU_1162	Fungi								0	0	Fungi	100.000	77
FOTU_343	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria robusta		0	0	Fungi	100.000	100
FOTU_2113	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	98.500	100
FOTU_485									0	0		0	0
FOTU_804	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	99.438	89
FOTU_425	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	92.462	97
FOTU_10816	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_647	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	Ophiosphaerella sp 		0	0	Fungi	93.069	100
FOTU_380	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Dictyosporium	Dictyosporium stellatum		0	0	Fungi	100.000	80
FOTU_273	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium halotolerans		0	0	Fungi	100.000	92
FOTU_490	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Remispora	Remispora stellata		0	0	Fungi	90.230	87
FOTU_3609	Fungi	Ascomycota	Eurotiomycetes						0	0	Fungi	84.358	89
FOTU_291	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella globulifera	Mortierella_globulifera_JN943800	98.693	77	Fungi	99.438	89
FOTU_4651	Fungi	Ascomycota							0	0		0	0
FOTU_3575	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	95.522	100
FOTU_10414	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Alpinaria			0	0	Fungi	97.015	100
FOTU_573	Fungi	Rozellomycota							0	0	Fungi	91.707	100
FOTU_962	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	90.594	100
FOTU_5903	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	97.512	99
FOTU_561	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Juncaceae	Juncus	Juncus decipiens		0	0	Viridiplantae	100.000	77
