OTU_ID,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,Phylum,Class,Taxon
OTU_164,1,1,0,0,2,5,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,Actinobacteria,,Modestobacter
OTU_165,4,5,2,12,11,6,5,12,6,6,0,2,2,1,0,1,2,0,2,0,4,2,4,4,3,0,0,Acidobacteria,,Gp1
OTU_166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Sphingomonas
OTU_167,2,0,1,0,0,1,4,0,0,0,2,0,2,0,1,0,0,0,2,0,0,9,2,1,0,1,2,Actinobacteria,,Solirubrobacter
OTU_168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Terrimonas
OTU_169,4,2,4,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,4,7,1,6,6,4,0,0,5,Acidobacteria,,Gp1
OTU_170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,Proteobacteria,Alphaproteobacteria,Methylobacterium
OTU_171,0,0,0,0,0,4,1,3,4,0,0,0,0,0,3,2,0,1,2,3,0,4,2,0,2,0,4,Gemmatimonadetes,,Gemmatimonas
OTU_172,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,Planctomycetes,Phycisphaerae,Phycisphaera
OTU_173,3,2,0,2,1,11,3,17,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Proteobacteria,Deltaproteobacteria,Anaeromyxobacter
OTU_174,1,0,0,0,0,0,1,0,0,2,1,0,4,1,0,0,0,0,0,0,2,4,2,4,2,9,2,Planctomycetes,Planctomycea,Singulisphaera
OTU_175,2,7,2,13,13,14,18,15,13,7,7,10,13,11,5,8,10,2,7,2,5,2,6,5,3,0,11,Gemmatimonadetes,,Gemmatimonas
OTU_176,1,3,0,0,5,0,3,0,2,0,2,9,8,3,0,2,1,1,0,3,1,0,5,0,3,12,2,Planctomycetes,Planctomycea,Singulisphaera
OTU_177,0,0,0,1,0,0,0,0,2,3,2,0,2,0,1,0,1,0,12,2,0,0,0,0,0,4,0,Firmicutes,,Gp3
OTU_178,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Kineosporia
OTU_179,0,6,5,10,3,6,6,1,0,3,11,2,4,4,2,4,0,6,0,8,4,0,6,0,4,0,3,Proteobacteria,Alphaproteobacteria,Blastochloris
OTU_180,3,2,4,0,0,0,2,0,2,1,3,3,2,0,2,1,0,2,3,3,3,2,8,0,0,6,3,Actinobacteria,,Rubrobacter
OTU_181,5,2,0,3,0,0,0,3,4,0,0,4,0,7,1,3,0,5,2,6,5,0,1,0,2,3,0,Acidobacteria,,Gp1
OTU_182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Niabella
OTU_183,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,Proteobacteria,Gammaproteobacteria,Thermomonas
OTU_184,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_185,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,Bacteroidetes,,Ohtaekwangia
OTU_186,6,11,8,9,8,8,9,2,5,7,5,6,11,11,8,13,12,6,4,7,14,8,9,8,0,11,5,Actinobacteria,,Actinoplanes
OTU_187,4,4,1,8,10,4,0,0,1,1,0,3,0,1,1,0,0,0,0,7,0,9,4,2,9,9,11,Actinobacteria,,Conexibacter
OTU_188,6,3,0,1,10,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,Proteobacteria,Alphaproteobacteria,Acidisphaera
OTU_189,4,0,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,5,1,0,3,0,2,Proteobacteria,Gammaproteobacteria,Rhizobacter
OTU_190,2,0,0,2,5,0,0,2,0,0,0,0,1,1,8,0,0,1,0,0,2,2,4,2,3,5,6,Planctomycetes,Planctomycetacia,Gemmata
OTU_191,2,0,0,0,0,0,0,0,0,5,0,0,6,2,0,10,0,3,0,9,2,0,1,2,0,0,1,Bacteroidetes,Sphingobacteria,Adhaeribacter
OTU_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,0,Proteobacteria,Alphaproteobacteria,Sphingomonas
OTU_193,0,2,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,Bacteroidetes,Sphingobacteria,Chitinophaga
OTU_194,5,6,7,19,33,11,8,6,2,5,6,10,5,5,9,2,8,5,5,4,6,6,8,15,5,2,23,Firmicutes,,Spartobacteria
OTU_195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Sphingomonas
OTU_196,0,0,1,0,1,4,12,3,15,2,2,1,0,1,0,2,2,0,0,0,0,0,0,0,1,0,1,Actinobacteria,,Streptomyces
OTU_197,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,Actinobacteria,Actinomadura
OTU_198,2,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Cytophaga
OTU_199,5,1,2,0,1,3,6,4,0,2,7,7,8,5,6,0,0,4,3,3,2,0,0,0,5,4,2,Proteobacteria,Alphaproteobacteria,Rhodocista
OTU_200,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,Actinobacteria,,Actinoplanes
OTU_201,0,2,0,6,1,5,1,8,1,3,1,1,2,4,0,0,5,4,4,3,0,2,2,4,0,0,0,Acidobacteria,,Gp3
OTU_202,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,1,4,0,0,0,,,Gp10
OTU_203,6,0,2,0,4,0,2,0,2,0,0,2,0,2,0,0,0,2,9,9,0,10,2,4,9,10,12,Proteobacteria,Alphaproteobacteria,Beijerinckia
OTU_204,0,2,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,11,0,0,6,0,0,0,3,3,Actinobacteria,,Conexibacter
OTU_205,1,2,0,1,0,1,2,1,0,0,0,1,2,2,0,2,0,0,2,3,4,0,0,1,2,3,0,Proteobacteria,Deltaproteobacteria,Desulfomonile
OTU_206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,1,3,0,0,Proteobacteria,Alphaproteobacteria,Gluconacetobacter
OTU_207,6,3,0,6,0,2,10,0,9,4,0,0,7,1,4,4,3,2,12,2,5,10,6,1,2,2,2,Proteobacteria,Betaproteobacteria,Variovorax
OTU_208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Proteobacteria,Alphaproteobacteria,Acidicaldus
OTU_209,8,0,3,0,1,0,1,2,3,0,3,4,6,6,1,2,1,2,0,10,1,3,7,7,4,6,10,,,Spartobacteria
OTU_210,9,4,4,7,2,4,5,0,4,1,3,11,5,5,5,6,6,6,3,2,6,6,4,2,3,9,0,Proteobacteria,Betaproteobacteria,Thauera
OTU_211,5,2,4,2,2,2,1,1,2,6,0,0,1,2,0,0,0,2,7,3,3,12,1,0,6,2,0,Proteobacteria,Alphaproteobacteria,Rhizomicrobium
OTU_212,2,6,2,13,5,3,3,2,2,0,4,0,7,7,0,0,2,0,2,3,3,0,2,1,0,0,2,Proteobacteria,Deltaproteobacteria,Anaeromyxobacter
OTU_213,0,0,3,0,0,0,5,0,1,4,0,6,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,Bacteroidetes,Sphingobacteria,Pedobacter
OTU_214,2,2,0,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Brooklawnia
OTU_215,3,4,3,2,3,1,5,0,4,0,2,2,4,5,2,1,1,2,0,2,5,0,1,0,0,0,2,Proteobacteria,Betaproteobacteria,Hydrogenophaga
OTU_216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Gp2
OTU_217,1,4,1,5,4,4,2,4,3,1,0,1,0,0,1,0,0,3,0,2,0,0,0,2,0,0,4,Gemmatimonadetes,,Gemmatimonas
OTU_218,5,4,3,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,4,2,2,3,0,0,1,0,0,Proteobacteria,Deltaproteobacteria,Haliangium
OTU_219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Nitrosococcus
OTU_220,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,6,7,0,6,0,0,7,4,0,Acidobacteria,,Gp1
OTU_221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Phycisphaerae,Phycisphaera
OTU_222,2,0,0,1,2,0,0,2,1,0,0,0,0,0,0,1,0,1,2,0,2,1,1,0,0,0,3,Actinobacteria,,Cryptosporangium
OTU_223,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,Bacilli,Bacillus
OTU_224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,Acidobacteria,,Gp3
OTU_226,5,0,0,0,0,0,0,0,0,4,0,4,6,0,2,0,0,0,2,0,0,2,6,1,0,8,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_227,1,0,2,1,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,6,Proteobacteria,Alphaproteobacteria,Rhodopila
OTU_228,2,1,2,0,3,3,2,6,2,3,0,1,3,3,3,3,1,2,0,0,0,0,2,2,1,3,0,Chloroflexi,,Chloroflexus
OTU_229,2,1,3,5,3,5,7,11,6,2,2,0,3,7,1,1,2,2,7,7,1,2,2,11,0,3,0,Verrucomicrobia,,Subdivision3
OTU_230,3,0,8,0,0,4,1,3,0,0,2,0,0,0,0,0,0,0,2,2,0,4,3,0,0,2,1,Acidobacteria,,Gp3
OTU_231,1,0,3,2,5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,Chloroflexi,,Thermogemmatispora
OTU_232,7,4,1,4,1,2,4,2,5,2,2,5,6,3,5,9,3,3,3,2,1,7,5,0,2,2,0,Proteobacteria,Alphaproteobacteria,Phenylobacterium
OTU_233,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Oceanobacillus
OTU_234,1,0,0,3,1,0,0,2,2,6,1,0,0,2,4,2,2,0,2,0,0,4,2,0,5,2,0,Acidobacteria,,Gp1
OTU_235,1,3,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,3,0,0,6,0,0,0,0,Proteobacteria,Gammaproteobacteria,Alkanindiges
OTU_236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Flavobacteria,Niastella
OTU_237,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Actinobacteria,Actinobacteria,Actinomadura
OTU_238,0,0,0,0,1,0,0,4,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,Planctomycetes,Phycisphaerae,Phycisphaera
OTU_240,2,2,3,5,7,3,4,4,0,0,2,2,3,0,2,1,3,3,0,4,0,2,0,2,0,0,3,Actinobacteria,Actinobacteria,Actinocorallia
OTU_241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,2,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_242,1,2,0,0,2,0,3,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,5,Actinobacteria,,Thermoleophilum
OTU_243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,Bacteroidetes,Sphingobacteria,Flavisolibacter
OTU_244,0,1,0,1,0,2,2,0,4,0,0,0,2,0,2,2,0,0,0,0,2,2,0,4,0,0,0,Proteobacteria,Betaproteobacteria,Nitrosospira
OTU_245,0,1,2,0,0,1,6,0,1,0,3,2,3,0,4,2,2,6,0,2,6,1,0,4,3,3,2,Proteobacteria,Deltaproteobacteria,Desulfomonile
OTU_246,0,0,0,0,0,0,0,0,0,0,3,6,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_247,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_248,2,3,0,2,0,2,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,5,2,1,1,2,0,Proteobacteria,Deltaproteobacteria,Haliangium
OTU_249,0,2,1,3,1,0,1,0,0,5,0,0,0,4,0,8,2,0,0,0,3,2,2,0,0,0,0,Bacteroidetes,,Ohtaekwangia
OTU_250,0,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Denitratisoma
OTU_251,1,0,2,0,0,1,0,1,2,8,1,2,5,1,0,5,0,2,0,2,0,0,3,0,0,0,0,Verrucomicrobia,,Opitutus
OTU_252,0,0,0,0,1,0,0,0,0,2,3,2,0,4,0,0,0,0,0,3,0,2,1,0,6,8,0,Firmicutes,Clostridia,Caldicellulosiruptor
OTU_253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Chloroflexi,,Thermosporothrix
OTU_255,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_256,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1,2,0,2,12,4,0,3,0,0,Proteobacteria,Deltaproteobacteria,Haliangium
OTU_257,2,4,1,7,7,4,3,1,5,0,0,0,0,2,1,1,0,0,0,0,0,3,0,2,6,0,0,,,Gp7
OTU_258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Cellvibrio
OTU_259,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Actinobacteria,,Actinomycetospora
OTU_260,0,0,1,0,2,2,0,0,1,0,0,0,1,0,2,1,2,0,0,0,0,0,0,2,0,0,0,Chloroflexi,,Ktedonobacter
OTU_261,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Labrys
OTU_262,0,2,0,0,2,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,Chloroflexi,,Ktedonobacter
OTU_263,5,4,7,0,3,2,4,1,3,4,0,6,3,0,5,9,1,2,2,8,3,1,4,5,6,4,0,Verrucomicrobia,,Subdivision3
OTU_264,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,Bacteroidetes,Sphingobacteria,Solitalea
OTU_265,2,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,3,4,1,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_266,0,1,1,0,0,5,0,0,0,5,5,1,0,4,1,3,1,1,4,5,2,0,0,1,5,3,0,Actinobacteria,,Actinospica
OTU_267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Chloroflexi,,Ktedonobacter
OTU_268,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,2,7,0,0,0,6,3,3,0,Actinobacteria,Actinobacteria,Aciditerrimonas
OTU_269,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,1,0,1,0,Acidobacteria,,Gp3
OTU_270,2,6,3,0,0,8,2,4,0,4,3,7,1,2,6,5,12,14,2,2,3,6,1,3,0,0,0,Actinobacteria,,Leifsonia
OTU_271,3,2,1,2,2,1,2,2,1,6,9,6,0,4,1,0,1,2,6,6,3,3,6,0,2,5,3,Bacteroidetes,Sphingobacteria,Mucilaginibacter
OTU_272,0,0,2,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Actinobacteria,,Actinoplanes
OTU_273,0,0,1,0,0,0,3,4,0,8,0,0,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,,Ohtaekwangia
OTU_274,1,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Verrucomicrobia,,Opitutus
OTU_275,1,0,1,1,6,3,5,4,1,0,0,1,0,2,1,0,0,0,0,5,3,2,2,2,0,1,1,Acidobacteria,,Edaphobacter
OTU_276,2,0,1,5,4,1,0,4,8,0,0,0,1,0,0,1,2,0,2,1,3,0,5,3,2,1,4,Acidobacteria,,Gp1
OTU_277,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Nocardioides
OTU_278,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,7,2,0,0,0,0,Actinobacteria,,Solirubrobacter
OTU_279,7,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,Proteobacteria,Betaproteobacteria,Telluria
OTU_280,6,0,0,2,5,0,0,4,0,0,2,0,0,3,0,1,3,3,0,0,0,2,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Rhodanobacter
OTU_281,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Chloroflexi,,Ktedonobacter
OTU_282,0,1,0,0,0,1,0,0,2,1,7,0,4,1,2,0,2,0,0,0,0,0,0,0,0,0,1,Proteobacteria,Betaproteobacteria,Thiobacter
OTU_283,0,0,0,0,2,2,0,0,0,1,0,2,0,2,0,0,0,1,2,3,2,3,3,0,2,0,2,Proteobacteria,Deltaproteobacteria,Kofleria
OTU_284,0,1,0,2,9,2,0,2,2,0,2,0,0,1,5,0,3,0,4,0,0,0,0,1,0,0,2,Firmicutes,,Spartobacteria
OTU_285,0,0,0,0,0,0,0,0,0,0,5,2,4,6,1,0,1,1,2,9,7,1,2,3,4,2,2,Acidobacteria,,Gp2
OTU_286,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,Chloroflexi,,Bellilinea
OTU_287,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Bacteroidetes,Sphingobacteria,Lewinella
OTU_288,0,3,0,0,0,1,0,0,0,2,0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,1,2,Planctomycetes,Planctomycetacia,Gemmata
OTU_289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Planctomycetes,Phycisphaerae,Phycisphaera
OTU_290,3,1,2,2,0,1,1,5,2,0,0,3,4,2,1,0,0,1,0,0,0,0,1,0,0,0,6,Firmicutes,,Paenibacillus
OTU_291,0,0,0,5,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Firmicutes,,Gp3
OTU_292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,2,0,3,0,2,0,0,1,Actinobacteria,,Conexibacter
OTU_293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,Planctomycetes,Phycisphaerae,Phycisphaera
OTU_294,3,0,1,0,2,5,0,3,0,0,2,0,5,4,2,3,1,0,2,2,3,0,3,3,6,0,3,Actinobacteria,,Catenulispora
OTU_295,0,1,0,0,0,0,0,2,0,3,0,0,3,2,0,3,3,1,3,0,0,0,0,0,2,0,3,Bacteroidetes,Sphingobacteria,Ferruginibacter
OTU_296,0,0,2,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Flavobacteria,Niastella
OTU_297,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,2,0,0,5,2,0,2,0,2,2,4,0,Bacteroidetes,Sphingobacteria,Flavisolibacter
OTU_298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Cyanobacteria,,GpI
OTU_299,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Acidobacteria,,Gp4
OTU_300,2,0,0,4,8,0,0,0,0,0,0,1,3,2,3,2,1,1,2,3,8,1,6,6,1,0,6,Acidobacteria,,Gp3
OTU_301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Proteobacteria,Alphaproteobacteria,Rhizomicrobium
OTU_302,0,0,3,0,0,2,0,0,2,0,2,0,2,2,0,2,0,2,2,0,0,7,1,2,1,3,2,Acidobacteria,,Gp3
OTU_303,2,0,0,0,0,0,0,1,2,5,4,4,0,2,0,5,7,2,2,7,11,0,5,6,5,2,3,Acidobacteria,Holophaga,Gp3
OTU_304,2,0,1,3,2,0,0,0,2,3,4,0,6,0,0,5,1,0,11,3,3,4,5,0,2,1,1,Proteobacteria,Deltaproteobacteria,Haliangium
OTU_305,1,0,2,0,2,0,4,0,0,0,0,0,1,0,3,0,0,1,0,0,4,0,0,2,0,0,0,Actinobacteria,Actinobacteria,Aciditerrimonas
OTU_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp1
OTU_307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Pedobacter
OTU_308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteroidetes,Sphingobacteria,Adhaeribacter
OTU_309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Sphingomonas
OTU_310,1,1,2,0,0,2,3,0,5,0,0,0,3,0,0,5,0,0,0,0,0,0,0,2,0,1,0,Chloroflexi,,Ktedonobacter
OTU_311,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1,0,3,Actinobacteria,,Conexibacter
OTU_312,4,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,3,0,1,2,2,0,1,2,Proteobacteria,Alphaproteobacteria,Desertibacter
OTU_313,6,11,6,3,2,4,0,0,5,4,2,5,5,5,3,2,5,9,7,8,3,3,6,7,3,9,6,Proteobacteria,Alphaproteobacteria,Rhodoplanes
OTU_314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,Proteobacteria,Alphaproteobacteria,Rhodopila
OTU_315,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,1,2,0,0,,,Gp4
OTU_316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Actinobacteria,,Nocardioides
OTU_317,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,3,Synergistetes,,Thermanaerovibrio
OTU_318,3,0,0,1,0,2,2,10,7,0,3,5,2,1,4,5,2,0,0,1,2,0,1,6,3,0,0,Firmicutes,,Gp2
OTU_319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,Armatimonadetes,,Armatimonadetes_gp2
OTU_320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,Gp4
OTU_321,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,Actinobacteria,,Dactylosporangium
OTU_322,0,1,1,2,1,5,3,4,2,2,0,0,0,2,0,0,3,0,0,2,1,0,3,3,0,1,2,Proteobacteria,Alphaproteobacteria,Stella
OTU_323,2,0,0,0,0,3,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,Proteobacteria,Deltaproteobacteria,Desulfomonile
OTU_324,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Nitrosomonas
OTU_325,0,3,2,1,0,0,0,0,0,0,0,1,0,2,2,1,0,3,0,0,0,0,0,0,0,0,2,Acidobacteria,,Gp16
OTU_326,2,0,0,0,0,2,0,3,0,1,0,0,1,1,0,3,0,2,2,0,2,0,0,2,0,1,0,Chloroflexi,,Thermogemmatispora
OTU_327,3,3,3,3,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,Chloroflexi,,Ktedonobacter
OTU_328,3,2,1,3,1,2,0,1,2,0,7,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,Chloroflexi,,Ktedonobacter
OTU_329,3,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,2,10,0,0,6,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Rhizomicrobium
OTU_330,0,1,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,3,0,0,0,5,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Mesorhizobium
OTU_331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_332,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,Firmicutes,Clostridia,Alkaliphilus
OTU_333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Cystobacter
OTU_334,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,2,0,0,1,Actinobacteria,,Patulibacter
