OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id
OTU_10145	Archaea_1	Nanoarchaeota_1	Nanoarchaeia_1	Woesearchaeales_1	Scgc_aaa011-d5_1					0
OTU_10146	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Thalassobaculales_1	Uncultured_27				12_200_B4	86.400
OTU_10147	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Rickettsiaceae_1	Candidatus_megaira_1			15_INT_B3	81.673
OTU_10148	Bacteria_1	Planctomycetota_1	OM190_1							0
OTU_10149	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1				17_INT_B2	96.000
OTU_10150	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Ua11_1						0
OTU_10151	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_10152	Bacteria_1									0
OTU_10153	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_10154	Bacteria_1	Chloroflexi_1	Dehalococcoidia_1	Dehalococcoidales_1	Dehalococcoidaceae_1	Dehalogenimonas_1				0
OTU_10155	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Ccm11a_1						0
OTU_10156	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1					0
OTU_10157	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10158	Bacteria_1	Chloroflexi_1							17_INT_B2	83.665
OTU_10159	Bacteria_1	Patescibacteria_1	Berkelbacteria_1							0
OTU_10160	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6G20_1					15_INT_B3	85.366
OTU_10161	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Pseudomonadaceae_1	Pseudomonas_1			12_40_B4	95.918
OTU_10162	Bacteria_1								8_EST_B3	80.162
OTU_10163	Bacteria_1	Firmicutes_1	Brh-c20a_1						4_20_B6	86.853
OTU_10164	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Flavobacteriales_1	Flavobacteriaceae_1	Flavobacterium_1				0
OTU_10165	Bacteria_1									0
OTU_10166	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Hyphomicrobiaceae_1	Hyphomicrobium_1			14_T_B4	92.800
OTU_10167	Bacteria_1									0
OTU_10168	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_kaiserbacteria_1						0
OTU_10169	Bacteria_1	Cyanobacteria_1	Vampirivibrionia_1	Vampirovibrionales_1	Vampirovibrionaceae_1				7_100_B1	80.952
OTU_10170	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Akyh767_1				13_EST_B1	78.448
OTU_10171	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_10172	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1						3_INT_B2	87.600
OTU_10173	Bacteria_1									0
OTU_10174	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0
OTU_10175	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_10176	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	P3ob-42_1				0
OTU_10177	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1					0
OTU_10178	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					8_EST_B3	81.890
OTU_10179	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Taibaiella_1			13_EST_B1	83.333
OTU_10180	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1				13_EST_B1	82.377
OTU_10181	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1					8_40_B7	78.125
OTU_10182	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	uncultured_58			13_T_B4	85.600
OTU_10183	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0
OTU_10184	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Flavobacteriales_1	Crocinitomicaceae_1	Fluviicola_1				0
OTU_10185	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1				14_T_B4	75.397
OTU_10186	Bacteria_1	SAR324_clade(Marine_group_B)_1							4_200_B3	82.114
OTU_10187	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Ardenticatenales_1	Uncultured_153					0
OTU_10188	Bacteria_1	Firmicutes_1	Bacilli_1	Thermoactinomycetales_1	Thermoactinomycetaceae_1	Uncultured_225			14_INT_B1	86.400
OTU_10189	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_azambacteria_1						0
OTU_10190	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1					0
OTU_10191	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_10192	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10193	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_10194	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Paracaedibacterales_1	Paracaedibacteraceae_1	Uncultured_112				0
OTU_10195	Bacteria_1								15_INT_B3	77.381
OTU_10196	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					8_EST_B3	81.423
OTU_10197	Bacteria_1	Myxococcota_1	Polyangia_1	Mle1-27_1					14_T_B4	83.806
OTU_10198	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1					8_EST_B3	75.294
OTU_10199	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1				0
OTU_10200	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	80.876
OTU_10201	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1						3_INT_B2	88.000
OTU_10202	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_curtissbacteria_1						0
OTU_10203	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0
OTU_10204	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Subgroup_15_1						0
OTU_10205	Bacteria_1	Elusimicrobiota_1	Lineage_iic_1						7_100_B9	81.349
OTU_10206	Bacteria_1	Firmicutes_1	Clostridia_1	Uncultured_97	Uncultured_clostridiaceae_bacterium_32				4_20_B6	84.861
OTU_10207	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_10208	Bacteria_1									0
OTU_10209	Bacteria_1	Firmicutes_1	Incertae_sedis_5	Dtu014_1					2_EST_B3	76.587
OTU_10210	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Moraxellaceae_1	Permianibacter_1			3_INT_B2	90.800
OTU_10211	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Polyangiaceae_1				8_40_B7	79.200
OTU_10212	Bacteria_1	Chloroflexi_1	Anaerolineae_1						14_INT_B1	79.365
OTU_10213	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Anaeromyxobacteraceae_1	Anaeromyxobacter_1				0
OTU_10214	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Rbg-13-54-9_1						0
OTU_10215	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			13_T_B4	87.600
OTU_10216	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Akau3564_sediment_group_1					0
OTU_10217	Bacteria_1								17_INT_B2	78.571
OTU_10218	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_10219	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Candidatus_berkiella_1			13_T_B4	87.600
OTU_10220	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Uncultured_77			13_T_B4	84.400
OTU_10221	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Dev007_1				14_T_B4	80.233
OTU_10222	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0
OTU_10223	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10224	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1						3_INT_B2	88.000
OTU_10225	Bacteria_1	Acidobacteriota_1	Holophagae_1	Subgroup_7_1					14_T_B4	83.665
OTU_10226	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Chthoniobacter_1				0
OTU_10227	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1	Uncultured_bacterium_123				8_EST_B3	76.378
OTU_10228	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Corynebacteriales_1	Nocardiaceae_1	Nocardia_1			6_200_B8	94.862
OTU_10229	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10230	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Omnitrophaceae_1	Candidatus_omnitrophus_1				0
OTU_10231	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0
OTU_10232	Bacteria_1	Firmicutes_1	Clostridia_1	Lachnospirales_1	Lachnospiraceae_1	Tyzzerella_1				0
OTU_10233	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Simkaniaceae_1				17_INT_B2	79.365
OTU_10234	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10235	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173				13_T_B4	79.920
OTU_10236	Bacteria_1	Spirochaetota_1	Leptospirae_1	Leptospirales_1	Leptospiraceae_1				14_T_B4	77.165
OTU_10237	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1			15_100_B4	81.452
OTU_10238	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0
OTU_10239	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	uncultured_48				16_40_B2	83.529
OTU_10240	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0
OTU_10241	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10242	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					13_40_B2	82.661
OTU_10243	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0
OTU_10244	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1					0
OTU_10245	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_azambacteria_1						0
OTU_10246	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10247	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Candidatus_berkiella_1			13_T_B4	89.641
OTU_10248	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_10249	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Nitrosomonas_1			2_EST_B8	88.400
OTU_10250	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1			3_INT_B2	86.400
OTU_10251	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0
OTU_10252	Bacteria_1	Firmicutes_1	Clostridia_1	Lachnospirales_1	Lachnospiraceae_1	Tyzzerella_1				0
OTU_10253	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0
OTU_10254	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_10255	Bacteria_1									0
OTU_10256	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10257	Bacteria_1	Planctomycetota_1	Om190_1							0
OTU_10258	Bacteria_1									0
OTU_10259	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Omnitrophaceae_1	Candidatus_omnitrophus_1				0
OTU_10260	Bacteria_1									0
OTU_10261	Bacteria_1									0
OTU_10262	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0
OTU_10263	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_10264	Bacteria_1	Acidobacteriota_1	Subgroup_25_1							0
OTU_10265	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			13_T_B4	85.657
OTU_10266	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1					15_INT_B3	83.133
OTU_10267	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1	Acidiphilium_1			12_200_B4	86.400
OTU_10268	Bacteria_1								15_100_B4	82.857
OTU_10269	Bacteria_1								12_200_B4	82.400
OTU_10270	Bacteria_1									0
OTU_10271	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_10272	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_10273	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1				12_200_B4	85.657
OTU_10274	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	0319-7l14_1					15_100_B4	86.508
OTU_10275	Bacteria_1									0
OTU_10276	Bacteria_1								15_INT_B3	77.500
OTU_10277	Bacteria_1	Firmicutes_1								0
OTU_10278	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Terrimicrobiaceae_1	Terrimicrobium_1				0
OTU_10279	Bacteria_1									0
OTU_10280	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Uncultured_273				0
OTU_10281	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1						12_200_B4	84.861
OTU_10282	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173				12_40_B4	80.894
OTU_10283	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_moranbacteria_1						0
OTU_10284	Bacteria_1	Firmicutes_1	Negativicutes_1	Sporomusaceae_1					4_200_B3	81.600
OTU_10285	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0
OTU_10286	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173				12_40_B4	81.048
OTU_10287	Bacteria_1	Firmicutes_1	Bacilli_1	Entomoplasmatales_1	Type_iii_1	Uncultured_mollicutes_bacterium_8			7_100_B9	72.727
OTU_10288	Bacteria_1	Actinobacteriota_1							16_40_B2	84.677
OTU_10289	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0
OTU_10290	Bacteria_1									0
OTU_10291	Bacteria_1	Desulfobacterota_1	Desulfuromonadia_1	PB19_1					15_INT_B3	80.800
OTU_10292	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	Litorilinea_1			17_INT_B2	78.346
OTU_10293	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_10294	Bacteria_1	Patescibacteria_1	Berkelbacteria_1	Uncultured_bacterium_285					17_INT_B2	74.708
OTU_10295	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1				12_200_B4	88.800
OTU_10296	Archaea_1	Nanoarchaeota_1	Nanoarchaeia_1	Woesearchaeales_1						0
OTU_10297	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1				4_20_B6	84.800
OTU_10298	Bacteria_1									0
OTU_10299	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0
OTU_10300	Bacteria_1	Acidobacteriota_1	Subgroup_25_1							0
OTU_10301	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1					13_40_B2	85.944
OTU_10302	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Subgroup_17_1					15_INT_B3	80.816
OTU_10303	Bacteria_1	Firmicutes_1	Clostridia_1	Peptostreptococcales-tissierellales_1	Alkaliphilus_1				2_40_B7	84.127
OTU_10304	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1						0
OTU_10305	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Azospirillales_1	Azospirillaceae_1				12_200_B4	87.352
OTU_10306	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	CL500-3_1			8_EST_B3	75.934
OTU_10307	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173				14_T_B4	80.876
OTU_10308	Bacteria_1	Pauc34f_1							14_T_B4	81.641
OTU_10309	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	uncultured_104				0
OTU_10310	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10311	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10312	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Chthoniobacter_1			14_T_B4	79.079
OTU_10313	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_10314	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Sphingobacteriaceae_1				13_EST_B1	81.452
OTU_10315	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1			4_200_B3	91.200
OTU_10316	Bacteria_1								15_100_B4	82.917
OTU_10317	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	SM1A02_1				0
OTU_10318	Bacteria_1									0
OTU_10319	Bacteria_1	Firmicutes_1	Syntrophomonadia_1	Syntrophomonadales_1	Syntrophomonadaceae_1	Syntrophomonas_1			12_100_B4	81.349
OTU_10320	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Bacteroidales_1	Sb-5_1				13_EST_B1	83.200
OTU_10321	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_10322	Bacteria_1								14_INT_B1	82.213
OTU_10323	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0
OTU_10324	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1			12_200_B4	81.600
OTU_10325	Bacteria_1								8_40_B7	78.486
OTU_10326	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Frankiaceae_1	Jatrophihabitans_1			5_T_B4	92.400
OTU_10327	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1			15_100_B4	78.261
OTU_10328	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1						15_100_B4	86.694
OTU_10329	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Tepidisphaeraceae_1	Tepidisphaera_1				0
OTU_10330	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0
OTU_10331	Bacteria_1								16_40_B2	81.746
OTU_10332	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173				8_40_B7	82.000
OTU_10333	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0
OTU_10334	Bacteria_1	Patescibacteria_1	Gracilibacteria_1						3_100_B2	74.510
OTU_10335	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0
OTU_10336	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58			12_40_B4	88.845
OTU_10337	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	uncultured_189	Uncultured_bacterium_819			13_EST_B1	80.894
OTU_10338	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1					0
OTU_10339	Bacteria_1	Patescibacteria_1	Microgenomatia_1							0
OTU_10340	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1				12_40_B4	91.700
OTU_10341	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	uncultured_58			3_INT_B2	86.400
OTU_10342	Archaea_1	Nanoarchaeota_1	Nanoarchaeia_1	Woesearchaeales_1						0
OTU_10343	Bacteria_1	Actinobacteriota_1	Actinobacteria_1						7_100_B3	90.800
OTU_10344	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1						3_INT_B2	86.800
OTU_10345	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1						0
OTU_10346	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Sm2d12_1					0
OTU_10347	Bacteria_1	Gemmatimonadota_1	Bd2-11_terrestrial_group_1						16_40_B2	82.329
OTU_10348	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_pacebacteria_1						0
OTU_10349	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10350	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10351	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0
OTU_10352	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Gaiellaceae_1	Gaiella_1			12_100_B4	84.252
OTU_10353	Bacteria_1	Planctomycetota_1	Pla4_lineage_1							0
OTU_10354	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	Ds-100_1					15_INT_B3	81.673
OTU_10355	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156			3_INT_B2	77.559
OTU_10356	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10357	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Opitutales_1	Puniceicoccaceae_1	Verruc-01_1				0
OTU_10358	Bacteria_1								8_40_B7	82.377
OTU_10359	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10360	Bacteria_1	Latescibacterota_1							15_INT_B3	80.159
OTU_10361	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Anaerolineales_1	Anaerolineaceae_1	Uncultured_78				0
OTU_10362	Bacteria_1	Ws2_1								0
OTU_10363	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0
OTU_10364	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1			8_40_B7	76.378
OTU_10365	Bacteria_1								12_200_B4	86.122
OTU_10366	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Uncultured_bacterium_218					0
OTU_10367	Bacteria_1								7_100_B9	77.778
OTU_10368	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76			12_200_B4	79.051
OTU_10369	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Uncultured_83				0
OTU_10370	Bacteria_1								7_100_B9	80.579
OTU_10371	Bacteria_1	Patescibacteria_1	Aby1_1							0
OTU_10372	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Steroidobacterales_1	Woeseiaceae_1	Woeseia_1			3_INT_B2	87.200
OTU_10373	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Saprospiraceae_1	Aureispira_1				0
OTU_10374	Bacteria_1	Firmicutes_1	Bacilli_1	Thermoactinomycetales_1	Thermoactinomycetaceae_1	Pasteuria_1			15_100_B4	81.250
OTU_10375	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Uncultured_273			5_EST_B1	77.593
OTU_10376	Bacteria_1	Firmicutes_1	Clostridia_1	Hungateiclostridiaceae_1					4_20_B6	84.400
OTU_10377	Bacteria_1	Actinobacteriota_1	Actinobacteria_1						16_40_B2	93.600
OTU_10378	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Streptosporangiales_1	Streptosporangiaceae_1				16_40_B2	92.460
OTU_10379	Bacteria_1									0
OTU_10380	Bacteria_1	Firmicutes_1	Clostridia_1	Peptostreptococcales-tissierellales_1	Proteiniboraceae_1	Proteiniborus_1			2_40_B7	85.657
OTU_10381	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0
OTU_10382	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1				15_INT_B3	80.159
OTU_10383	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1						0
OTU_10384	Bacteria_1	Firmicutes_1	Bacilli_1							0
OTU_10385	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	0319-7l14_1					16_40_B2	86.719
OTU_10386	Bacteria_1	Chloroflexi_1	Kd4-96_1						14_INT_B1	83.600
OTU_10387	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			13_T_B4	81.349
OTU_10388	Bacteria_1	Patescibacteria_1	uncultured_337	uncultured_bacterium_3111						0
